"cond","faceid","firstfix","famfaceloc","resp","rt","id","ans","morph","block"
"m2","m2_70.jpg",0.5,"left","left",0.94474,9,"perc100","70","fam"
"m1","m1_40.jpg",0.5,"left","right",0.72816,9,"perc0","40","fam"
"f2","f2_80.jpg",0.7,"right","left",0.96153,9,"perc0","80","fam"
"m1","m1_50.jpg",0.7,"right","right",0.66137,9,"perc100","50","fam"
"m2","m2_10.jpg",0.7,"left","right",0.77814,9,"perc0","10","fam"
"f2","f2_80.jpg",0.5,"left","left",0.84487,9,"perc100","80","fam"
"m1","m1_50.jpg",0.7,"left","right",1.0613,9,"perc0","50","fam"
"m2","m2_90.jpg",0.5,"left","left",0.61149,9,"perc100","90","fam"
"f2","f2_90.jpg",0.5,"right","right",0.89497,9,"perc100","90","fam"
"m1","m1_30.jpg",0.5,"left","right",0.9947,9,"perc0","30","fam"
"f2","f2_50.jpg",0.7,"right","right",1.0449,9,"perc100","50","fam"
"m2","m2_20.jpg",0.5,"left","right",1.0114,9,"perc0","20","fam"
"f2","f2_90.jpg",0.5,"left","left",0.7615,9,"perc100","90","fam"
"m1","m1_90.jpg",0.5,"left","left",0.74471,9,"perc100","90","fam"
"m2","m2_70.jpg",0.5,"right","right",0.67805,9,"perc100","70","fam"
"m1","m1_80.jpg",0.7,"left","left",0.84471,9,"perc100","80","fam"
"m2","m2_90.jpg",0.7,"right","right",0.72815,9,"perc100","90","fam"
"f2","f2_30.jpg",0.5,"right","left",0.5614,9,"perc0","30","fam"
"m1","m1_70.jpg",0.5,"right","right",0.5447,9,"perc100","70","fam"
"f2","f2_20.jpg",0.7,"left","right",0.66153,9,"perc0","20","fam"
"m2","m2_80.jpg",0.7,"left","left",0.64478,9,"perc100","80","fam"
"f2","f2_40.jpg",0.7,"right","left",0.57811,9,"perc0","40","fam"
"m2","m2_60.jpg",0.7,"right","right",1.0615,9,"perc100","60","fam"
"m1","m1_10.jpg",0.5,"right","left",0.66148,9,"perc0","10","fam"
"f2","f2_80.jpg",0.7,"left","left",1.0318,9,"perc100","80","unfam"
"m2","m2_70.jpg",0.5,"right","right",1.1425,9,"perc100","70","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.9879,9,"perc0","30","unfam"
"f2","f2_90.jpg",0.5,"right","right",0.86023,9,"perc100","90","unfam"
"m1","m1_30.jpg",0.7,"right","left",0.84362,9,"perc0","30","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.76024,9,"perc0","10","unfam"
"f2","f2_70.jpg",0.5,"left","left",0.82689,9,"perc100","70","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.6436,9,"perc0","20","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.77692,9,"perc0","10","unfam"
"f2","f2_50.jpg",0.5,"left","left",0.62705,9,"perc100","50","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.72695,9,"perc0","10","unfam"
"m1","m1_40.jpg",0.5,"right","left",1.1603,9,"perc0","40","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.97703,9,"perc0","20","unfam"
"m1","m1_60.jpg",0.5,"right","right",1.2103,9,"perc100","60","unfam"
"m2","m2_30.jpg",0.5,"right","left",0.56051,9,"perc0","30","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.61032,9,"perc0","10","unfam"
"m2","m2_40.jpg",0.5,"right","left",0.52703,9,"perc0","40","unfam"
"m1","m1_50.jpg",0.7,"left","right",0.64354,9,"perc0","50","unfam"
"f2","f2_80.jpg",0.5,"right","right",0.8604,9,"perc100","80","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.76027,9,"perc100","80","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.57697,9,"perc0","10","unfam"
"f2","f2_40.jpg",0.5,"right","left",0.51034,9,"perc0","40","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.64361,9,"perc100","90","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.51029,9,"perc100","80","unfam"
"f2","f2_50.jpg",0.5,"right","right",0.57695,9,"perc100","50","unfam"
"m2","m2_70.jpg",0.5,"left","left",1.0438,9,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.67699,9,"perc0","40","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.56046,9,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.49358,9,"perc100","80","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.57712,9,"perc0","30","unfam"
"m1","m1_50.jpg",0.5,"right","right",0.84352,9,"perc100","50","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.61017,9,"perc100","90","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.52703,9,"perc0","20","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.54358,9,"perc0","20","unfam"
"m2","m2_50.jpg",0.5,"left","right",0.59364,9,"perc0","50","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.67701,9,"perc100","90","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.66041,9,"perc0","20","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.47706,9,"perc0","10","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.8438,9,"perc100","70","unfam"
"m2","m2_60.jpg",0.7,"left","right",0.59372,9,"perc0","60","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.57692,9,"perc100","90","unfam"
"f2","f2_70.jpg",0.7,"right","right",0.67709,9,"perc100","70","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.66072,9,"perc100","60","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.77703,9,"perc100","60","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.57689,9,"perc100","80","unfam"
"f2","f2_40.jpg",0.7,"left","left",0.62704,9,"perc100","40","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.57697,9,"perc100","90","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.59361,9,"perc100","70","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.54364,9,"perc0","30","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.62686,9,"perc0","20","unfam"
"m2","m2_50.jpg",0.7,"right","right",1.0603,9,"perc100","50","unfam"
"f2","f2_30.jpg",0.5,"right","left",1.1274,9,"perc0","30","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.67702,9,"perc0","40","unfam"
"m1","m1_60.jpg",0.7,"left","left",0.8103,9,"perc100","60","unfam"
"m2","m2_70.jpg",0.7,"right","right",1.177,9,"perc100","70","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.59369,9,"perc0","30","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.76033,9,"perc100","80","unfam"
"m1","m1_30.jpg",0.5,"right","left",1.5271,9,"perc0","30","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.76038,9,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.67698,9,"perc0","10","unfam"
"f2","f2_70.jpg",0.5,"left","left",0.54362,9,"perc100","70","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.41042,9,"perc0","20","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.64367,9,"perc0","10","unfam"
"f2","f2_50.jpg",0.7,"left","left",0.52705,9,"perc100","50","unfam"
"m1","m1_40.jpg",0.7,"right","left",0.94347,9,"perc0","40","unfam"
"m2","m2_10.jpg",0.5,"left","right",0.51025,9,"perc0","10","unfam"
"m1","m1_60.jpg",0.5,"right","right",0.7436,9,"perc100","60","unfam"
"m2","m2_30.jpg",0.5,"right","left",0.67691,9,"perc0","30","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.51024,9,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","right",0.71055,9,"perc0","50","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.44357,9,"perc0","10","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.61035,9,"perc0","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.81035,9,"perc100","80","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.61037,9,"perc100","80","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.49392,9,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.67688,9,"perc0","40","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.66031,9,"perc100","80","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.46022,9,"perc100","90","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.87703,9,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.72694,9,"perc0","40","unfam"
"f2","f2_50.jpg",0.5,"right","right",0.89383,9,"perc100","50","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.56024,9,"perc100","80","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.61021,9,"perc0","30","unfam"
"f2","f2_60.jpg",0.5,"left","right",0.74368,9,"perc0","60","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.69343,9,"perc100","90","unfam"
"m1","m1_50.jpg",0.7,"right","right",1.0436,9,"perc100","50","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.77705,9,"perc0","20","unfam"
"m2","m2_50.jpg",0.7,"left","left",0.89361,9,"perc100","50","unfam"
"f2","f2_90.jpg",0.7,"left","left",0.61033,9,"perc100","90","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.64362,9,"perc0","20","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.44371,9,"perc0","20","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.59363,9,"perc0","10","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.6603,9,"perc100","70","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.69365,9,"perc100","70","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.71021,9,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"left","right",0.61031,9,"perc0","60","unfam"
"f2","f2_60.jpg",0.7,"right","left",0.79353,9,"perc0","60","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.64389,9,"perc100","80","unfam"
"m2","m2_60.jpg",0.5,"right","left",0.74365,9,"perc0","60","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.57692,9,"perc0","40","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.69362,9,"perc100","90","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.54362,9,"perc100","70","unfam"
"m2","m2_50.jpg",0.5,"right","left",0.76025,9,"perc0","50","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.62701,9,"perc0","30","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.67685,9,"perc0","20","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.66023,9,"perc0","40","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.71024,9,"perc100","60","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.51033,9,"perc0","30","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.83207,9,"perc100","80","unfam"
"f2","f2_50.jpg",0.7,"left","right",0.85941,9,"perc0","50","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.71012,9,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","left",1.1603,9,"perc100","50","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.92673,9,"perc0","30","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.67681,9,"perc100","60","unfam"
"m1","m1_50.jpg",0.5,"right","left",1.1935,9,"perc0","50","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.57692,9,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.56029,9,"perc0","40","unfam"
"m1","m1_40.jpg",0.7,"left","right",0.71066,9,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"right","right",0.52689,9,"perc100","70","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.49361,9,"perc100","70","unfam"
"m2","m2_50.jpg",0.7,"right","right",0.66017,9,"perc100","50","unfam"
"f2","f2_40.jpg",0.5,"left","left",1.127,9,"perc100","40","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.6935,9,"perc100","70","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.49512,9,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.66021,9,"perc100","80","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.96014,9,"perc100","60","unfam"
"m1","m1_60.jpg",0.7,"left","right",1.2434,9,"perc0","60","unfam"
"m2","m2_40.jpg",0.5,"left","right",1.0601,9,"perc0","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.54349,9,"perc100","80","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.49355,9,"perc0","20","unfam"
"f2","f2_70.jpg",0.5,"right","right",1.0268,9,"perc100","70","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.44251,9,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.49403,9,"perc100","90","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.56297,9,"perc0","30","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.582,9,"perc0","30","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.52694,9,"perc100","80","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.56232,9,"perc100","90","unfam"
"m1","m1_30.jpg",0.7,"right","left",0.59359,9,"perc0","30","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.97727,9,"perc100","70","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.54364,9,"perc0","30","unfam"
"m1","m1_70.jpg",0.5,"left","right",0.79357,9,"perc0","70","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.52693,9,"perc100","80","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.59352,9,"perc0","40","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.89404,9,"perc100","90","unfam"
"m2","m2_10.jpg",0.5,"left","right",0.5602,9,"perc0","10","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.57735,9,"perc100","90","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.61021,9,"perc0","10","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.66144,9,"perc100","90","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.5294,9,"perc0","10","unfam"
"m1","m1_20.jpg",0.5,"right","left",0.61219,9,"perc0","20","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.64399,9,"perc100","60","unfam"
"m1","m1_50.jpg",0.5,"left","right",1.227,9,"perc0","50","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.67703,9,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.87732,9,"perc100","90","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.56245,9,"perc100","60","unfam"
"m2","m2_40.jpg",0.5,"right","left",0.61025,9,"perc0","40","unfam"
"f2","f2_50.jpg",0.7,"right","right",0.62695,9,"perc100","50","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.7798,9,"perc100","60","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.66034,9,"perc0","20","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.62728,9,"perc100","80","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.62697,9,"perc0","20","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.81282,9,"perc0","30","unfam"
"f2","f2_50.jpg",0.7,"left","right",0.87947,9,"perc0","50","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.99468,9,"perc100","80","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.57881,9,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.71075,9,"perc100","50","unfam"
"f2","f2_60.jpg",0.5,"right","right",0.76068,9,"perc100","60","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.66053,9,"perc0","30","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.66026,9,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.69368,9,"perc0","40","unfam"
"m1","m1_50.jpg",0.5,"right","left",0.54362,9,"perc0","50","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.97699,9,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.54361,9,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"right","right",1.2436,9,"perc100","70","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.87846,9,"perc0","40","unfam"
"m2","m2_50.jpg",0.5,"right","left",0.62996,9,"perc0","50","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.59362,9,"perc100","70","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.47888,9,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",0.54346,9,"perc100","80","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.91019,9,"perc100","60","unfam"
"m1","m1_60.jpg",0.7,"left","left",1.2288,9,"perc100","60","unfam"
"m2","m2_40.jpg",0.7,"left","right",0.62683,9,"perc0","40","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.91018,9,"perc100","80","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.89342,9,"perc0","20","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.96029,9,"perc100","70","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.72673,9,"perc0","20","unfam"
"f2","f2_30.jpg",0.5,"left","right",1.1602,9,"perc0","30","unfam"
"m2","m2_30.jpg",0.5,"left","right",1.643,9,"perc0","30","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.66012,9,"perc100","90","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.94356,9,"perc100","80","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.61026,9,"perc100","90","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.51086,9,"perc0","30","unfam"
"f2","f2_30.jpg",0.5,"right","right",0.9607,9,"perc100","30","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.74346,9,"perc100","70","unfam"
"m2","m2_70.jpg",0.7,"left","left",1.0603,9,"perc100","70","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.79435,9,"perc100","90","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.47779,9,"perc100","80","unfam"
"m1","m1_40.jpg",0.7,"right","left",0.52683,9,"perc0","40","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.64365,9,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.55977,9,"perc0","10","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.66035,9,"perc0","10","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.52677,9,"perc0","10","unfam"
"m1","m1_20.jpg",0.7,"right","left",1.0602,9,"perc0","20","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.87703,9,"perc100","90","unfam"
"f2","f2_20.jpg",0.5,"right","left",1.4107,9,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","right",0.66056,9,"perc0","50","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.96017,9,"perc100","60","unfam"
"f2","f2_60.jpg",0.7,"left","right",1.1435,9,"perc0","60","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.72696,9,"perc0","40","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.59649,9,"perc100","90","unfam"
"f2","f2_50.jpg",0.7,"right","right",1.2437,9,"perc100","50","unfam"
"m1","m1_60.jpg",0.5,"right","right",0.76178,9,"perc100","60","unfam"
"m2","m2_20.jpg",0.7,"left","right",1.3102,9,"perc0","20","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.66019,9,"perc0","20","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.86133,9,"perc100","80","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.62688,9,"perc0","30","unfam"
"m1","m1_60.jpg",0.5,"left","left",1.299,9,"perc100","60","unfam"
"m2","m2_50.jpg",0.5,"right","left",0.67615,9,"perc0","50","unfam"
"f2","f2_80.jpg",0.5,"left","left",0.87744,9,"perc100","80","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.52674,9,"perc0","40","unfam"
"f2","f2_30.jpg",0.7,"left","right",0.54531,9,"perc0","30","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.64475,9,"perc0","40","unfam"
"m1","m1_50.jpg",0.7,"right","left",0.64368,9,"perc0","50","unfam"
"f2","f2_40.jpg",0.7,"left","left",1.0602,9,"perc100","40","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.53005,9,"perc0","20","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.72711,9,"perc0","10","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.62707,9,"perc100","80","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.69423,9,"perc100","60","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.67709,9,"perc100","60","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.76035,9,"perc0","10","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.67754,9,"perc0","20","unfam"
"m2","m2_50.jpg",0.5,"left","right",0.62696,9,"perc0","50","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.47674,9,"perc100","90","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.76073,9,"perc0","20","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.54373,9,"perc0","30","unfam"
"f2","f2_50.jpg",0.5,"left","left",0.81084,9,"perc100","50","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.57673,9,"perc0","20","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.52707,9,"perc100","70","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.77697,9,"perc100","70","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.71035,9,"perc0","30","unfam"
"f2","f2_60.jpg",0.7,"left","right",0.72813,9,"perc0","60","unfam"
"m1","m1_30.jpg",0.5,"left","right",1.0945,9,"perc0","30","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.91084,9,"perc0","40","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.67695,9,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.66038,9,"perc100","60","unfam"
"f2","f2_90.jpg",0.5,"right","right",0.57677,9,"perc100","90","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.57687,9,"perc0","10","unfam"
"m1","m1_80.jpg",0.7,"right","right",1.1269,9,"perc100","80","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.51038,9,"perc100","90","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.46025,9,"perc0","10","unfam"
"f2","f2_80.jpg",0.5,"right","right",0.54368,9,"perc100","80","unfam"
"m2","m2_80.jpg",0.5,"left","left",0.52705,9,"perc100","80","unfam"
"m1","m1_20.jpg",0.5,"right","left",0.42651,9,"perc0","20","unfam"
"f2","f2_60.jpg",0.7,"right","right",0.66037,9,"perc100","60","unfam"
"m2","m2_70.jpg",0.5,"right","right",0.79368,9,"perc100","70","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.61024,9,"perc100","80","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.50966,9,"perc100","90","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.41139,9,"perc0","30","unfam"
"m2","m2_10.jpg",0.5,"right","left",0.46039,9,"perc0","10","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.527,9,"perc0","30","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.54631,9,"perc0","10","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.59368,9,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"left","right",0.7103,9,"perc0","50","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.49367,9,"perc0","40","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.67759,9,"perc100","70","unfam"
"f2","f2_50.jpg",0.5,"right","left",0.72709,9,"perc0","50","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.66038,9,"perc100","90","unfam"
"f2","f2_70.jpg",0.5,"right","left",0.56042,9,"perc0","70","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.89369,9,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.82739,9,"perc100","70","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.74986,9,"perc100","80","unfam"
"m2","m2_50.jpg",0.7,"right","left",0.6108,9,"perc0","50","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.84367,9,"perc100","60","unfam"
"f2","f2_30.jpg",0.5,"left","left",0.74369,9,"perc100","30","unfam"
"m1","m1_40.jpg",0.7,"left","right",0.66076,9,"perc0","40","unfam"
"m2","m2_40.jpg",0.7,"left","right",0.67701,9,"perc0","40","unfam"
"f2","f2_40.jpg",0.7,"left","left",0.89379,9,"perc100","40","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.7103,9,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"right","right",0.82698,9,"perc100","50","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.66078,9,"perc0","10","unfam"
"m1","m1_60.jpg",0.5,"right","right",1.0773,9,"perc100","60","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.87723,9,"perc100","80","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.86039,9,"perc0","20","unfam"
"m2","m2_60.jpg",0.5,"left","left",0.77706,9,"perc100","60","unfam"
"m1","m1_10.jpg",0.5,"left","right",1.0272,9,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","right",0.91264,9,"perc0","50","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.49355,9,"perc0","20","unfam"
"m1","m1_90.jpg",0.5,"left","left",1.1796,9,"perc100","90","unfam"
"f2","f2_50.jpg",0.7,"left","right",0.7962,9,"perc0","50","unfam"
"m2","m2_30.jpg",0.5,"right","left",0.54406,9,"perc0","30","unfam"
"m1","m1_20.jpg",0.5,"left","right",0.71068,9,"perc0","20","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.47752,9,"perc100","70","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.76024,9,"perc0","30","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.62738,9,"perc100","70","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.67779,9,"perc0","40","unfam"
"m1","m1_30.jpg",0.5,"left","left",0.69352,9,"perc100","30","unfam"
"f2","f2_60.jpg",0.5,"left","left",0.51028,9,"perc100","60","unfam"
"m1","m1_90.jpg",0.7,"right","right",0.62705,9,"perc100","90","unfam"
"f2","f2_90.jpg",0.7,"right","right",0.79375,9,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"right","right",1.1772,9,"perc100","60","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.7436,9,"perc100","80","unfam"
"m2","m2_10.jpg",0.5,"left","right",0.51166,9,"perc0","10","unfam"
"f2","f2_90.jpg",0.7,"left","left",0.44617,9,"perc100","90","unfam"
